User,Tweet
tamilnaadulive,govern took pathbreak step creat two defenc corridor one tamil nadu corridor bring industri invest option opportun tamil nadu youth pm narendramodi modi tiruppur bjp tnpolit
tamilnaadulive,nda govern approach nation secur differ dream india selfsuffici defenc product forc possibl support requir keep nation safe pm narendramodi modi tiruppur bjp tnpolit
tamilnaadulive,everi middleman caught link congress leader pm narendramodi modi tiruppur bjp tnpolit tamilnadu
tamilnaadulive,sea sky congress sever scam associ defenc process parti allow modernis defenc forc long year power pm narendramodi modi tiruppur bjp tnpolit tamilnadu
tamilnaadulive,got opportun rule nation year bother india defenc sector sector broker deal help set friend pm narendramodi modi tiruppur bjp tnpolit tamilnadu
tamilnaadulive,work cultur nda differ previou govern pm narendramodi modi tiruppur bjp tnpolit tamilnadu
tamilnaadulive,pradhanmatri shramyogi maan dhan yojna regular pension rs age year ensur worker get less rs per month pm narendramodi modi tiruppur bjp tnpolit tamilnadu
tamilnaadulive,tiruppur strong associ msme sector unorgan sector pm narendramodi modi tiruppur bjp tnpolit tamilnadu
tamilnaadulive,today laid foundat stone new integr build trichi airport glad announc complet build abt passeng facilit airport peak hour pm narendramodi modi tiruppur bjp tnpolit tamilnadu
Hariindic,bjp public meet tiruppur hon pm narendramodi ji say inaugur mani development project includ new termin tiruchirap airport tnwelcomesmodi southindiafornamo
tamilnaadulive,last week would seen peopl across countri wear interest namo merchandis tshirt amp hoodi messag namo know made belov tiruppur pm narendramodi modi tiruppur bjp tnpolit
tamilnaadulive,land enterpris dedic hard work kongu brother sister land exampl whole countri pm narendramodi modi tiruppur bjp tnpolit tamilnadu
Hariindic,hon prime minist begin speech bjp public meet tiruppur invok river region tiruppur kumaran freedom fighter sacrif life nation flag theeran chinnamalai tnwelcomesmodi southindiafornamo narendramodi
tamilnaadulive,bow land tiruppur land stand braveri land tiruppur kumaran sacrif life nation flag land belong dheeran chinnamalai whose braveri motiv whole countri pm narendramodi modi tiruppur bjp tnpolit
tamilnaadulive,coconut farmer present silver coconut pm modi enhanc msp copra modi tiruppur bjp tnpolit tamilnadu
namanish,suryahsg twitterindia mani tweet day word narendramodi namo namoagain narendramodi modi
Ahmedshabbir20,tn guv talk op pm leav dai ep clueless beacus pm head toward bjp meet event amp op follow pm amp seen talk guv what happen
akhileshe,narendramodi yearchalleng northeast india total neglect northeast lead new india growth stori pm modi visit region time via namo app
pkm1999,naveenkrshahi bainjal gulfnew rahulgandhi sushrimayawati incindia incindia better option amp rahulgandhi greater accept amongst voter pan india bjp leader lieu narendramodi peopl vote person integr narendramodi seen track record old face bjp
talktoapsara,bjp fail miser protect women reign rapist gall talk priyankagandhi dress look shame pm abandon wifeus mother auto rickshaw imag gain public sushmitadevmp incindia rahulgandhi
KP_Aashish,chandrababunaidu react pm narendramodi attack target son nara lokeshsaid proud lokesh dad devansh grandfath amp bhuvaneswari husband amp alway promot famili valu wherea modi famili unabl understand appreci
pkm1999,naveenkrshahi bainjal gulfnew incindia govt without rahulgandhi pm imposs appli bjp govt without modi pm journalist creat media byte also dalit lead govt without mayawati pm also imposs narendramodi rahulgandhi sushrimayawati
pkm1999,naveenkrshahi bainjal gulfnew wrong assess india want one three next pm ls elect narendramodi ii rahulgandhi iii sushrimayawati incindia rahulgandhi bjp modi mayawati
pkm1999,ashoswai bainjal incindia govt without rahulgandhi pm imposs appli bjp govt without modi pm journalist creat media byte also dalit lead govt without mayawati pm also imposs narendramodi rahulgandhi sushrimayawati
kkhemkaa,narendramodi hand ncbn wast crore baseless protest ohh fear naidufearsbjp bjpforandhra naiduvsmodi bjp
pkm1999,ashoswai bainjal wrong assess india want one three next pm ls elect narendramodi ii rahulgandhi iii sushrimayawati incindia rahulgandhi bjp modi mayawati
Lokpria,narendramodi land coimbator travel tirupur via chopper inaugur slew welfar project address ralli organis tamilnadu bjp gobackmodi tnwelcomesmodi
Kerursiddu1,namoinhubl stage set pm hubbal prime minist shri narendra modi ji launch bjp elect campaign upcom loksabha poll hubbal modiji prticip mega ralli ralli expect attract crowd lakh
umasudhir,respond refer lokesh father narendramodi ncbn say proud famili lokesh dad devansh grandfath amp bhuvaneswari husband amp alway promot famili valu wherea modi famili unabl appreci aspect ndtv
saurabhtewari76,support bjp doesnt mean surrend modi shah criticis modi doesnt mean one antimodi discuss lost object either pro modi antimodi worst commun corrupt support corrupt
HelpPolitics,bjpindia narendramodi namo nomoremodi elect enough pleas let someon els lead bjp
HelpPolitics,bjpindia narendramodi true leader amitshah pleas answer tell storiesshow action narendramodi ncbn wipe power ok bjp power head leader bjp
ShriramSudrik,andhrawelcomesmodi guntur bjpindia strategi seem clear take ncbn head without nonsens bjp uneasi relationship w shivsena never attack way chandrababu point point rebutt fake claim ncbn pm
Sharana37512396,bjpindia rafalescam congress rahulgandhi karnatakawelcomesmodi gobackmodi modi pleas dont come karnataka dont want listen lie fake dialogu dont spoil hubbali dirti dilaguesget lost
Sharana37512396,gobackmodi narendramodi modi pleas dont come karnataka dont lie hear dont want fake dilagu fed get lost
TanwiD77,kailashonlin bjpindia bjpbengal narendramodi amitshah ramlal mukulroffici supriyobabul menonarvindbjp dilipghoshbjp roopaspeak rahulsinhabjp shivprakashbjp dont even chant saraswati bandona bengaliand talk abt saraswati pujastop nonsens expect bjp parti leader like youbjp leader sayantan bose jail
umasudhir,show polit savvi master word convert neg posit narendramodi say tdp ncbn ask go back ye go back delhi pm come elect say black balloon remov dhrishti bjp ndtv
GuideforAll,month narendramodi done india year congress rule retweet ye like yearsvsmonth tnwelcomesmodi gobackmodi southindiafornamo saraswatipuja nzvind indvnz narendramodi bjpindia incindia inckarnataka inc
rajasekaranTOI,bjp cadr threw slipper cadr mdmk led leader vaiko stage black flag protest oppos visit pm narendramodi tirupur attack mdmk cadr polic detain
shreyas_shukla,ishbhandari sir ironi narendramodi amitshah declar twitter bias moron start shout twitter sold bjpindia complet bias non bjp parties😂😂😂
umasudhir,guntur meet narendramodi say spend bjp parti money event wherea claim ncbn spend peopl money tdp parti money feb protest delhi tomorrow ndtv
Rocky55897929,peopl thirupur welcom prime minist india mr narendra modi thirupur tnwelcomesmodi bjp
PavanJourno,ncbn spoke sunris andhrapradesh becam busi sonris effort pm modi bjp public meet guntur andhrapradesh
Tirumala_sam,narendramodi cant imagin patient ncbn lafoot bjp perfect time parti ysrcp janasenaparti come open intent master stroke gobackmodi apdharmaporatam modibetrayedap
aman_diol,modi leav varanasi fight priyanka gandhi raiebr loksabhaelect
PavanJourno,pm narendramodi gave lakh crore rupe andhrapradesh develop ncbn lie centr gave noth bjp state presid kanna lakshminarayana welcom modi janachaitanyayatra guntur
sanatanitweets,basantpanchami thinkersforum swachatha habit sri narendra modi want chang attitud peopl rammadhavbjp namoagain narendramodi swachchabharath
Phareesh_tnie,bjpandhra alleg tdp govt creat hurdl pm narendramodi public meet guntur say nearli buse transport bjp activist public meet stop midway newindianxpress
PavanJourno,bjp andhrapradesh unit presid kanna lakshminarayana deni entri gannavaram airport receiv pm narendramodi visit state
Balasub47432608,welcom modi ji tn bjp
SathyaAngarai,tamil nadu wellcom pm narendramodi tnwelcomesmodi aim hear fishermen get caught shoot border year dmkfail bjp
localguy999,narendramodi trip becom hetic bjp leader arrang crowd 😂😂😂 gobackmodi modibetrayedap apdemandsspecialstatu apdemandsjustic apwithcbn
BalajiGanesh85,ponnaarrbjp narendramodi bjptamilnadu pmoindia blsanthosh myra piyushgoy ctravibjp cprbjp vanathibjp tamilnadu bjp good leader zeal would like take parti longterm vision clear roadmap shortterm stunt might look good never help
JasoosKutty,modi govt ban facebook twitter whatsapp bjp lose elect india benefit twitter facebook whatsapp bjp
TheHansIndiaWeb,ncbn one pm modi strongest critic yesterday call tdp worker hold gandhian protest visit state dark day gobackmodi sathyamevajayath narendramodi guntur
sumonseng,also mention fact electioncommiss must keep strict vigil announc narendramodi interim budget point destroytheaadhaar destroy mallafi intent bjp anupamsaraph sanjayuvacha
nirupamamk,modi hater gst block busi question gst modi hater dont know block busi 😎 gst end loot tax combin exist tax simplifi one tnwelcomesmodiagain tnwelcomesmodi bharatbacksmodi bjp bengal
Mlkumawat92,pmoindia sir may pay attent student get hier mark comput exam way easi himher success get lower mark coz aarkshan bjp gave aarkshan genral good inicit plz solv other pmmodi bjp
hemanthtsm,retweet wont help trend pleas quot tweet gobackmodi rafaled nomorenamo andhrapradesh tdp ysrcp janasena bjp congress bewithbabu amaravathi bjpcheatedap ysjagan narendramodi klnbjp
ankit_gameon,bjpindia way make donat narendra modi app paytm want narendramodi till
MangalSainHanda,rahulgandhi repeat assertionschor prime person given rs may pm rahul gandhi shall person recov refund money god promis help god
ankitmeswani,vote count vote peopl know alway go narendramodi make sure third class congress countri want modi alway modi
HelpingsHeart,prime minist narendra modi countri countri never knew sonia rahul vadra priyanka horrif scandal countri tnwelcomesmodi modi rahulgandhi rahulkabaapchorhai robertvadra priyankavadra soniagandhi agre
amarnkr1,aajtak swetasinghat humbl req citizen live india pl give import vote bjp modiji alert congress coz spread fake wast inform modi ji
pahadiboy08,dear papu rahulgandhi sure rafalescam accept chalang debat arnabgoswamirtv modi rahulgandhi rafalescam rahulliecaught rafalecongselfgo modiunstopp happi support narendramodi rahulgandhi
mysteryminds,noconvers sushmaswaraj bjpindia sambitswaraj sureshchavhank im doubt trigger bjp soft get fund wild taught tarekfatah narendramodi
919867685435,narendramodi sir would like pleas request tube video air chief marshal sbp sinha shown huge ralli prime minist narendra modi amp mani good video amp work done amp half year parti tennier
wtfprincu,u realli think rahulgandhi next pm definit u need brain check strong leader shut modi n strong persuas power n public support sadli one current narendramodi
iamvsj,ashokepandit twitter narendramodi waha bjp fund filmmak tweet twitterceo owner twitter twitter
mani24sjcpl,avsheth sandipb aabha tvmohandaspai kavitakrishnan shefvaidya nupursharmabjp shubhrastha riturathaur sankrant tarekfatah vivekagnihotri nandini sanjaydixit sumanthraman rkhuria pbhushan prameshjain prakashraaj ikamalhaasan rajinikanth nidhi bdutt bjpindia rssorg ndtv cnnnew indiatoday halindia ijais sanjayuvacha karthickselvaa pttvonlinenew tharasushyam thanthitv newstamil sunnewstamil rangarajpandeyr nelsonvijay sreenivasanjain drnigam pawankhera narendramodi cbi question rajeevkumar shillong tmc mla shot dead bengal vendetta bjpindia supriyobabul u guy r scannerradar peopl india wish believ bjp rss r involv pl dont let ur joker jump intent
SandipGhose,ruralindia rahulgandhi ayushmanbharat hain na rafal money case rahulgandhi kept earmark hal manufactur plane crash thank modi govern least rahul gandhi job 😊
Gopalward1nmb,sarbanandsonw narendramodi except paper mill lakh associ cri hardearn money becom jobless clear due reviv mill bjp assam sure two digit seat
omnama_shivaya,smritiirani narendramodi vote bjp
Akhil62136406,cheater ap special statu modi go back u right come gobackmodi andhrapradesh modidestroysnortheast cheatermodi narendramodi specialstatu
AjayDeepYadavSP,narendramodi ji thing done time bjp govt employ jumla demonatis jumla rafaled jumla women secur jumla destroy agenc like cbirbi supremecourt india dont want jhumlathes enough nationwantsnewpm
